,url_no,emoji_n0,char_count,word_count,word_density,punctuation_count,upper_case_word_count,stopwords_count,unique_words_count,repeating_word_count,avg_word_length,Adjctive_count,Verb_count,Adverb_count,Noun_count,subjectivity_text,text_neg_score,text_neu_score,text_pos_score,text_sentiment_score,neg_words_in_text,pos_words_in_text,neu_words_in_text,text_polarity_Negetive,text_polarity_Neutral,text_polarity_Positive
3207,0.08,0.0,7.5700018928611215,133.34,24.16,4.6,1.38,10.54,21.86,2.3,6.5970097138794515,1.98,1.76,0.032,69,0.506349086099086,0.07288,0.7788800000000002,0.14825999999999998,0.2328240000000001,0.54,1.38,22.24,False,False,True
3208,0.02,0.02,5.825471397924219,163.72,29.52,10.52,1.82,11.98,26.4,3.12,4.845546832162889,2.94,2.06,0.0404,75,0.4501685013399298,0.05530000000000002,0.80586,0.13884000000000002,0.27788799999999997,0.72,1.62,27.18,False,False,True
3209,0.02,0.0,5.7690669853363445,143.4,25.38,6.04,0.76,11.46,23.34,2.04,4.811264284989595,2.12,2.22,0.0344,53,0.4313793942829658,0.07662,0.8307399999999998,0.09265999999999998,0.06846399999999997,0.62,1.36,23.4,True,False,False
3210,0.0,0.0,5.543899654201977,158.9,29.66,7.38,2.06,13.3,26.8,2.86,4.584044065330671,2.52,2.58,0.038,76,0.49018611111111116,0.06018,0.7720600000000001,0.16771999999999998,0.3883380000000001,0.64,2.24,26.78,False,False,True
3211,0.04,0.0,5.527290668989269,77.24,14.58,4.1,1.2,5.76,13.72,0.86,4.643357213528573,1.26,1.04,0.02,47,0.3423287037037037,0.04136,0.77726,0.1813200000000001,0.24716199999999994,0.42,1.18,12.98,False,True,False
3212,0.0,0.0,5.9723691408627415,103.56,17.9,6.5,0.36,6.72,16.32,1.58,4.977057379011474,1.2,0.96,0.0172,91,0.49309006410256423,0.0391,0.8076200000000001,0.15324,0.268104,0.28,1.14,16.48,False,False,True
3213,0.08,0.0,7.400319814122445,155.46,27.32,9.04,1.28,12.08,24.72,2.6,6.468151861530732,2.58,2.56,0.0304,59,0.5142609355459355,0.08340000000000002,0.7428199999999998,0.17383999999999997,0.278484,1.12,2.14,24.06,False,False,True
3214,0.04,0.0,6.134182948263604,154.72,28.84,5.7,1.78,13.02,24.58,4.26,5.207672433138218,2.62,2.76,0.0296,85,0.5001180495430494,0.05008,0.79006,0.15978,0.29379399999999994,0.74,1.72,26.38,True,False,False
3215,0.02,0.0,5.580818174150206,191.86,34.82,8.36,2.78,15.56,31.0,3.82,4.597575337419497,2.98,2.86,0.032,93,0.5310078703703701,0.06424000000000002,0.7622800000000002,0.17356000000000005,0.360416,1.06,2.78,30.98,False,False,True
3216,0.0,0.0,5.621064687959096,104.02,19.16,4.98,0.94,7.8,17.56,1.6,4.742469972507613,1.72,1.82,0.0252,55,0.3730332611832612,0.08062,0.82426,0.09512000000000001,0.04654400000000001,0.68,1.1,17.38,True,False,False
3217,0.04,0.0,5.983941219151022,138.8,25.8,7.66,1.9,11.2,23.06,2.74,4.957098230479946,2.24,2.0,0.031200000000000002,51,0.5371826839826841,0.05986,0.7219199999999999,0.21818,0.39239199999999996,0.8,2.0,23.0,True,False,False
3218,0.02,0.0,5.574764498791204,173.34,31.16,8.2,2.06,13.44,28.1,3.06,4.605696828166006,2.86,2.82,0.0392,77,0.4234920024420024,0.05088,0.83602,0.11304000000000002,0.241404,0.76,1.68,28.72,False,False,True
3219,0.1,0.0,9.804236191971006,91.78,14.62,5.72,0.86,5.44,13.42,1.2,9.033603583492507,1.78,1.28,0.0108,47,0.46670030303030297,0.13666000000000003,0.67192,0.19136,0.125954,0.74,1.4,12.48,False,False,True
3220,0.06,0.0,6.385809511105538,150.64,27.18,7.16,1.2,11.74,24.38,2.8,5.4391692323226675,2.7,2.34,0.03,78,0.4679325433825436,0.07064000000000001,0.80484,0.12458,0.19588,0.9,1.6,24.68,True,False,False
3221,0.02,0.0,5.468491999442949,159.18,29.32,6.16,1.78,12.28,25.88,3.44,4.505494901685066,2.98,2.92,0.03,78,0.45923205326419636,0.07592,0.80868,0.11542,0.140808,1.08,1.76,26.48,False,True,False
3222,0.0,0.0,5.0683027130183955,152.2608695652174,29.847826086956523,6.456521739130435,2.630434782608696,12.76086956521739,25.91304347826087,3.9347826086956523,4.123681993686922,2.347826086956522,2.630434782608696,0.043478260869565216,60,0.5190261156487865,0.044869565217391306,0.7178260869565218,0.23730434782608698,0.5155543478260869,0.782608695652174,2.6956521739130435,26.369565217391305,False,False,True
3223,0.1,0.0,9.9001388580489,119.58,20.02,6.76,0.62,8.02,18.38,1.64,9.014686459764187,1.42,1.82,0.0304,43,0.4723809523809524,0.08285999999999999,0.7031999999999999,0.21394,0.17883,0.84,1.36,17.82,False,False,True
3224,0.08,0.0,7.103675589370822,155.94,27.48,8.1,1.74,11.06,24.92,2.56,6.165107283817685,3.28,2.52,0.0268,82,0.43510929894179895,0.04696000000000001,0.8381000000000002,0.11492000000000001,0.24735600000000002,0.54,1.68,25.26,False,False,True
3225,0.05128205128205128,0.0,5.602956020917925,170.02564102564102,32.92307692307692,10.512820512820513,2.641025641025641,13.897435897435898,27.71794871794872,5.205128205128205,4.626090543594351,3.2051282051282053,3.0256410256410255,0.05851413543721236,68,0.4857358228191562,0.059564102564102564,0.7557435897435898,0.18476923076923074,0.41565128205128193,0.9230769230769231,2.717948717948718,29.28205128205128,False,False,True
3226,0.06,0.0,5.902757510918236,158.76,29.6,7.92,2.06,12.56,26.7,2.9,4.937313540405562,2.7,2.24,0.0332,67,0.4128353066378066,0.041440000000000005,0.8783400000000001,0.0802,0.17231,0.64,1.38,27.58,False,False,True
3227,0.0,0.0,5.363051907029628,131.94,24.58,4.32,2.4,9.62,22.14,2.44,4.44220161106706,2.72,1.44,0.0268,78,0.423280375180375,0.08719999999999999,0.7971400000000003,0.11571999999999998,0.09322399999999996,0.94,1.28,22.36,False,False,True
3228,0.06,0.0,6.282118227143014,156.24,26.6,10.92,1.66,11.5,23.84,2.76,5.33081468155964,2.48,2.54,0.0352,45,0.5105365079365078,0.05919999999999999,0.81766,0.12314,0.150694,0.7,1.4,24.5,False,False,True
3229,0.38,0.0,15.154522376461413,126.1,19.9,8.14,0.78,7.84,18.32,1.58,14.368756659518366,2.2,1.78,0.0172,39,0.2984684535834536,0.04912,0.8673199999999999,0.08358,0.10629200000000001,0.54,1.02,18.34,False,True,False
3230,0.2,0.0,9.847319321797672,147.44,25.4,7.7,1.36,11.12,22.82,2.58,8.969536156280926,2.32,1.58,0.0292,51,0.4111944444444444,0.05870000000000001,0.8310400000000001,0.11018,0.16930200000000004,0.9,1.3,23.2,False,False,True
3231,0.28,0.0,18.494170124612232,57.1,7.7,4.24,0.3,3.04,7.3,0.4,17.90456208528314,0.64,0.56,0.0108,14,0.26973367346938776,0.04003999999999999,0.8937,0.06626,0.02217999999999999,0.28,0.28,7.14,False,True,False
3232,0.02127659574468085,0.0,5.812570455074643,173.04255319148936,30.0,9.425531914893616,2.3191489361702127,11.148936170212766,27.319148936170212,2.6808510638297873,4.855153930354446,3.25531914893617,2.9361702127659575,0.04074241738343142,58,0.4533473699763593,0.08999999999999997,0.7922978723404255,0.11768085106382978,0.09150000000000001,1.425531914893617,1.6382978723404256,26.93617021276596,False,True,False
3233,0.1,0.0,9.148210253223777,85.16,14.72,6.1,1.02,5.02,13.44,1.28,8.293468277112359,1.18,1.04,0.016,54,0.3116503968253969,0.07934000000000002,0.7931999999999999,0.12746000000000002,0.08125400000000002,0.54,0.84,13.34,True,False,False
3234,0.0,0.0,5.613251605857713,160.22,28.86,11.26,0.92,11.64,26.68,2.18,4.589620805907983,2.44,2.02,0.0384,73,0.449602356902357,0.06746,0.7999600000000001,0.13252,0.17164400000000002,0.82,1.64,26.4,True,False,False
3235,0.02,0.0,5.811276711212809,157.3,29.1,6.7,2.08,12.88,25.44,3.66,4.868401776019092,2.32,2.12,0.0276,74,0.40019911477411485,0.0348,0.8171800000000001,0.14804,0.37576800000000005,0.4,1.86,26.84,False,True,False
3236,0.0,0.0,6.362851588386017,153.25,26.90625,6.90625,0.0,15.375,23.28125,3.625,5.420833801697939,1.9375,2.09375,0.0478515625,38,0.46910579943783065,0.0286875,0.86796875,0.10334374999999998,0.21777187499999998,0.46875,1.3125,25.125,False,True,False
3237,0.06,0.0,6.069429489899807,155.8,27.78,9.84,1.7,11.26,24.94,2.84,5.057149641444922,2.8,2.6,0.03,66,0.5598074855699856,0.09965999999999997,0.7376600000000001,0.16265999999999997,0.14554599999999998,1.46,1.7,24.62,False,False,True
3238,0.02,0.0,5.983626820485048,157.38,27.72,7.0,1.02,11.98,23.64,4.08,4.975252758803989,2.14,2.12,0.0392,70,0.4478333333333333,0.06422,0.8051600000000001,0.1306,0.23943999999999996,0.78,1.62,25.32,False,False,True
3239,0.02,0.0,5.418960869051485,147.18,27.98,6.62,0.5,14.28,24.82,3.16,4.47740385185382,2.48,2.54,0.032,76,0.5408236303511305,0.07346000000000003,0.7229800000000001,0.20364000000000004,0.2978439999999999,1.06,2.14,24.78,True,False,False
3240,0.0,0.0,5.443424624377416,194.7,35.88,9.5,2.14,16.1,31.88,4.0,4.467326393002984,2.52,4.0,0.047599999999999996,81,0.5301256613756614,0.04162,0.8243600000000001,0.13403999999999996,0.37829599999999997,0.64,2.08,33.16,False,False,True
3241,0.1,0.0,6.055481200231885,121.58,21.18,7.6,1.52,8.52,19.08,2.1,5.140429408185009,1.92,2.32,0.0232,57,0.4171105158730159,0.09985999999999999,0.7799200000000001,0.12024000000000001,0.036362,1.0,1.08,19.1,True,False,False
3242,0.08,0.0,6.718373223642996,138.26,24.76,8.2,0.8,11.04,22.08,2.68,5.837534392777145,1.88,2.52,0.037599999999999995,59,0.4743224446849447,0.04432,0.8202200000000001,0.13554,0.21634399999999998,0.54,1.46,22.76,False,False,True
3243,0.0,0.0,5.460848650489517,147.18,26.88,7.18,1.92,11.88,23.9,2.98,4.467855631605166,2.38,2.04,0.032400000000000005,55,0.5733867784992784,0.04636,0.7205399999999998,0.23309999999999997,0.4967340000000002,0.54,2.74,23.6,False,False,True
3244,0.0,0.0,5.5560794208176905,163.48,30.4,8.4,1.98,12.18,26.66,3.74,4.6039054289582815,2.94,2.66,0.0308,81,0.3757640812890813,0.06418,0.8434999999999999,0.09228,0.11310399999999998,0.9,1.32,28.18,False,True,False
3245,0.0,0.0,6.078472943034498,87.07692307692308,14.76923076923077,5.615384615384615,0.5384615384615384,6.076923076923077,13.846153846153847,0.9230769230769231,5.183964007594839,1.6153846153846154,2.3846153846153846,0.07100591715976332,16,0.3923035298035298,0.04253846153846153,0.7586923076923077,0.19884615384615384,0.23060769230769235,0.23076923076923078,1.0769230769230769,13.461538461538462,False,False,True
3246,0.06,0.0,6.109017619745561,96.26,17.0,4.9,1.16,6.64,15.4,1.6,5.270598034825976,1.26,1.56,0.02,44,0.3417425925925926,0.05460000000000001,0.8094799999999998,0.13592,0.11617600000000002,0.64,0.94,15.42,False,True,False
3247,0.46,0.0,11.834418094795446,139.98,21.46,12.76,1.7,6.94,19.54,1.92,10.930305981498599,2.5,1.6,0.0216,52,0.5179048340548341,0.07302,0.75126,0.17568,0.2500239999999999,0.8,1.68,18.98,False,False,True
3248,0.06,0.0,7.677570507589689,156.5,28.92,8.92,1.86,12.14,25.8,3.12,6.748178960124064,2.96,2.94,0.0368,43,0.5935899360956504,0.06930000000000003,0.68432,0.24632,0.5056740000000001,1.02,2.78,25.12,False,False,True
3249,0.02,0.0,5.558626742840729,182.5,32.84,7.06,1.46,14.06,29.44,3.4,4.586268777715886,3.78,3.08,0.0388,97,0.5439604016354017,0.08848,0.7873999999999998,0.12420000000000003,0.10659400000000004,1.12,2.02,29.7,True,False,False
3250,0.06666666666666667,0.0,10.004353898919117,145.3111111111111,26.555555555555557,6.2,1.6444444444444444,10.933333333333334,23.333333333333332,3.2222222222222223,9.04339556713411,2.088888888888889,2.2888888888888888,0.036543209876543206,47,0.5012224025974027,0.09288888888888888,0.8010222222222222,0.10617777777777777,0.15412000000000006,0.8,1.511111111111111,24.244444444444444,False,False,True
3251,0.0,0.0,5.654570448994571,189.72727272727272,33.72727272727273,8.06060606060606,1.878787878787879,14.393939393939394,30.545454545454547,3.1818181818181817,4.66310244644972,3.121212121212121,1.8484848484848484,0.06519742883379247,76,0.4977730916670311,0.06324242424242425,0.8202727272727274,0.11645454545454545,0.25533333333333336,0.8484848484848485,1.7272727272727273,31.151515151515152,True,False,False
3252,0.0,0.0,4.9916837987683325,183.14,36.68,6.78,0.72,19.06,31.92,4.76,4.006045199226934,3.12,3.14,0.0424,90,0.4641244047619048,0.06852,0.7977599999999997,0.13368,0.20762399999999995,1.04,2.16,33.48,False,False,True
3253,0.02,0.0,5.847259178249996,154.26,28.98,6.12,1.28,12.56,25.24,3.74,4.909185332567147,2.22,2.28,0.0356,69,0.47235916305916315,0.044599999999999994,0.8303600000000002,0.12503999999999998,0.223286,0.5,1.44,27.04,False,False,True
3254,0.0,0.0,5.0156900436924925,140.32,28.78,4.74,1.74,14.3,24.98,3.8,4.091578957150151,2.02,2.3,0.0484,40,0.4953119227994229,0.0453,0.82864,0.12604,0.200862,0.6,1.68,26.5,False,False,True
3255,0.14,0.0,9.589733188915925,165.62,29.4,9.9,1.74,12.34,25.98,3.42,8.64915518262951,2.64,2.5,0.044000000000000004,65,0.4453357142857144,0.05518,0.7797799999999997,0.16503999999999994,0.3774179999999999,0.64,2.1,26.66,False,False,True
3256,0.0,0.0,5.425853198536807,108.36,20.52,4.6,1.22,8.92,18.78,1.74,4.5184138855626585,1.66,1.74,0.022400000000000003,52,0.4716829365079364,0.07708,0.68254,0.24038000000000004,0.4106860000000001,0.68,2.06,17.78,False,False,True
3257,0.02,0.0,6.843332010344372,179.6,31.08,8.98,1.74,13.6,28.46,2.62,5.883178872835678,3.6,3.12,0.0364,83,0.5292066269841271,0.10566,0.7371800000000001,0.15714000000000003,0.19097799999999998,1.58,2.28,27.22,False,False,True
3258,0.0,0.0,5.436509501653145,174.4,32.26,9.04,2.72,13.26,28.18,4.08,4.453438381677613,3.22,2.94,0.0388,85,0.5262033858998145,0.06706000000000001,0.73422,0.19876000000000005,0.416892,0.86,2.76,28.64,False,False,True
3259,0.14,0.0,10.669452087693658,102.94,16.94,4.58,0.82,6.64,15.12,1.82,9.867400411502887,1.5,1.18,0.0184,45,0.32172831137116853,0.06694,0.8402000000000003,0.09294000000000001,0.03782399999999998,0.72,0.9,15.32,True,False,False
3260,0.0,0.0,5.534170137579254,91.77272727272727,17.954545454545453,1.7272727272727273,0.4090909090909091,8.181818181818182,15.954545454545455,2.0,4.672336535540773,1.1818181818181819,1.1363636363636365,0.05371900826446281,26,0.37240675990675987,0.062181818181818185,0.7819999999999999,0.15586363636363637,0.2190636363636364,0.6363636363636364,1.6818181818181819,15.636363636363637,False,False,True
3261,0.1,0.84,6.357120428139401,127.64,23.32,5.66,1.28,9.62,20.84,2.48,5.407754813239418,2.4,1.12,0.0208,68,0.4845199855699856,0.07346000000000003,0.7070600000000004,0.21952000000000008,0.3242779999999999,0.82,2.08,20.42,False,True,False
3262,0.0,0.0,5.375377978433222,137.075,25.375,5.925,1.15,11.15,22.15,3.225,4.427948280748587,2.1,1.575,0.05375,52,0.44646775793650795,0.07145,0.8304500000000001,0.09805000000000001,0.09772999999999998,0.7,1.2,23.475,True,False,False
3263,0.0,0.0,5.328941636871829,162.98,30.74,7.96,1.7,13.16,27.1,3.64,4.363554939534092,3.22,2.9,0.0304,73,0.4702830447330447,0.07832,0.80012,0.12151999999999999,0.18065799999999999,0.94,1.8,28.0,True,False,False
3264,0.0,0.0,6.393345188512837,61.06,10.06,4.94,0.56,4.22,9.4,0.66,5.532294668932601,0.94,0.42,0.0152,16,0.4245822222222222,0.00526,0.7558000000000001,0.2389400000000001,0.3004340000000001,0.04,1.06,8.96,False,False,True
3265,0.08,0.02,6.11078567290067,152.58,27.68,6.94,1.46,11.62,23.76,3.92,5.167879992024476,2.64,2.44,0.0412,69,0.4626625405018261,0.053680000000000005,0.8331399999999999,0.11314000000000003,0.219114,0.66,1.8,25.22,False,False,True
3266,0.08,0.0,7.681723767784948,161.42,29.56,9.32,1.94,12.6,25.72,3.84,6.764547666377501,2.92,3.46,0.032799999999999996,60,0.5011425793650793,0.06518,0.7471800000000001,0.18764,0.328404,0.92,2.3,26.34,False,True,False
3267,0.02,0.0,6.430141906370682,147.9,26.96,7.1,1.96,11.28,24.1,2.86,5.4539677904139126,2.34,2.18,0.032,70,0.36887832491582495,0.02854000000000001,0.87168,0.09976000000000002,0.23434400000000008,0.38,1.24,25.34,False,False,True
3268,0.08,0.0,6.03341816628339,149.42,27.72,6.2,2.06,11.36,24.0,3.72,5.040751721854596,2.48,2.42,0.0436,70,0.4686736041736042,0.076,0.8103200000000002,0.11364000000000002,0.16107800000000005,1.18,1.66,24.88,False,True,False
3269,0.2,0.0,9.711552628319962,120.54,20.02,8.9,1.04,8.04,18.38,1.64,8.795919548704362,2.2,1.86,0.0184,39,0.6156854617604618,0.03632,0.7527999999999999,0.21088,0.3406140000000001,0.44,1.52,18.06,False,False,True
3270,0.02,0.0,5.75676999634428,178.82,31.8,10.12,1.62,12.78,28.78,3.02,4.760688136485558,2.56,2.82,0.028399999999999998,74,0.5927501889644746,0.055940000000000004,0.78786,0.15625999999999998,0.351162,0.84,2.34,28.62,False,False,True
3271,0.0,0.0,5.233868077044123,120.53846153846153,23.53846153846154,4.8076923076923075,1.7307692307692308,9.5,20.307692307692307,3.230769230769231,4.265305127403935,2.1538461538461537,1.4230769230769231,0.07692307692307693,26,0.3729619917119917,0.10580769230769232,0.8003846153846154,0.09384615384615386,-0.08727307692307693,1.3076923076923077,1.1538461538461537,21.076923076923077,False,False,True
3272,0.22857142857142856,0.0,7.703355547869806,154.02857142857144,26.857142857142858,7.942857142857143,1.6285714285714286,10.8,23.857142857142858,3.0,6.693384439071437,2.7142857142857144,1.7714285714285714,0.04,49,0.47652494331065753,0.06685714285714285,0.7750857142857143,0.15802857142857143,0.1583,0.8857142857142857,1.6571428571428573,24.314285714285713,False,False,True
3273,0.0,0.0,5.5836058568115,129.22,24.64,5.96,1.52,9.8,22.26,2.38,4.6647456125894164,2.42,2.44,0.036000000000000004,68,0.46930529609279603,0.09994000000000001,0.7430800000000001,0.15696,0.058798,1.24,1.42,21.98,True,False,False
3274,0.0,0.02,5.241687665609788,152.22,29.16,6.98,1.52,12.68,25.44,3.72,4.257939860495412,2.42,2.16,0.047599999999999996,80,0.573944131794132,0.04138000000000001,0.73208,0.22662,0.494422,0.58,2.54,26.04,False,False,True
3275,0.62,0.0,26.076007459043534,85.74,10.7,8.76,0.42,3.54,9.72,0.98,25.580143654607596,1.22,1.1,0.0084,31,0.19051170533170528,0.023319999999999997,0.89618,0.0805,0.15825399999999998,0.34,0.68,9.68,False,True,False
3276,0.0,0.0,5.476634379451213,144.89361702127658,28.27659574468085,3.6808510638297873,1.8297872340425532,12.382978723404255,24.148936170212767,4.127659574468085,4.122332543718017,2.595744680851064,2.574468085106383,0.04617473970122227,66,0.5200249774850838,0.06614893617021277,0.7935531914893617,0.14029787234042548,0.2941085106382979,0.723404255319149,1.872340425531915,25.680851063829788,False,False,True
3277,0.0,0.0,5.358926160660729,157.46,29.94,6.48,1.86,14.0,26.6,3.34,4.3810455906223105,2.46,2.5,0.0408,82,0.4769617857142856,0.07937999999999999,0.7855400000000001,0.13512,0.24230399999999994,0.92,2.1,26.92,True,False,False
3278,0.02,0.0,5.674406890057631,177.62,31.9,9.14,2.22,13.2,28.3,3.6,4.683803526117581,3.3,2.42,0.042,87,0.5263740167240168,0.07528,0.7418,0.18286000000000002,0.336376,1.04,2.58,28.28,True,False,False
3279,0.06,0.0,6.018421051550818,106.54,20.02,4.56,0.92,9.1,17.94,2.08,5.152584181213384,1.56,1.72,0.034,31,0.40842308201058214,0.08559999999999998,0.7315400000000001,0.18272,0.12976600000000002,0.76,1.38,17.88,False,True,False
3280,0.46,0.0,11.829508580816388,117.0,16.7,9.86,0.96,6.28,15.48,1.22,10.842330539472911,2.14,1.0,0.0144,50,0.5945295722795724,0.03338,0.6993999999999997,0.26718,0.4067300000000001,0.36,1.54,14.8,False,False,True
3281,0.0,0.0,5.434775547702056,180.78,33.7,9.16,2.2,15.7,29.86,3.84,4.400802352795947,2.8,2.78,0.036000000000000004,60,0.5003789682539682,0.04074,0.7820799999999999,0.17722,0.49780200000000013,0.52,2.78,30.4,True,False,False
3282,0.04,0.0,6.253495249416418,164.78,29.96,7.2,1.56,12.2,26.38,3.58,5.306025467014557,2.98,2.4,0.0252,78,0.48243024290524283,0.05058000000000001,0.81406,0.13536,0.29873,0.68,2.0,27.28,False,False,True
3283,0.0,0.0,5.32088136109003,103.82,19.52,4.12,1.06,8.1,17.8,1.72,4.416466282076189,1.82,1.66,0.0264,44,0.3352953102453102,0.07158,0.8344199999999999,0.09399999999999999,0.06250200000000002,0.5,0.86,18.16,True,False,False
3284,0.08,0.0,5.670203338768714,145.78,26.32,5.68,0.98,12.1,23.68,2.64,4.7062179433911755,1.66,1.94,0.032799999999999996,72,0.4907369047619048,0.03580000000000001,0.8563200000000001,0.10790000000000002,0.23436800000000002,0.48,1.34,24.5,True,False,False
3285,0.06,0.0,8.995910255769191,91.88,16.64,5.0,1.26,7.04,15.3,1.34,8.129835551217168,1.84,1.68,0.022000000000000002,37,0.3821566951566951,0.12042,0.72856,0.15103999999999998,0.048692,0.94,1.16,14.54,False,True,False
3286,0.0,0.0,5.928568659799562,165.52,29.06,9.52,1.26,13.62,25.72,3.34,4.962022947574921,2.8,2.36,0.0296,65,0.4709529100529101,0.0781,0.7856000000000001,0.13628,0.173024,1.14,1.6,26.32,True,False,False
3287,0.16,0.0,7.721267287211706,62.88,10.12,4.02,0.42,3.34,9.56,0.56,6.854813161801138,0.86,0.68,0.0184,28,0.3162621212121212,0.06666,0.80298,0.13034,0.0472,0.36,0.54,9.22,False,True,False
3288,0.0,0.0,5.260915549470224,166.66,31.9,8.86,2.66,15.04,27.3,4.6,4.2862427884321,2.72,2.26,0.032,88,0.4678172161172162,0.06816,0.8051199999999998,0.12673999999999996,0.19990200000000002,0.84,1.64,29.42,True,False,False
3289,0.0,0.0,5.539545588277638,127.72,23.54,6.16,1.14,9.66,20.8,2.74,4.614468519152678,2.62,2.56,0.0296,53,0.5175688114134542,0.08274,0.6679400000000001,0.24938,0.421362,0.72,2.5,20.32,False,False,True
3290,0.0,0.0,5.475377764925782,122.94,22.9,5.72,1.7,9.96,20.6,2.3,4.536232240450523,1.88,2.12,0.0308,68,0.46602566137566137,0.08455999999999998,0.77852,0.13694,0.14856999999999998,1.04,1.3,20.56,True,False,False
3291,0.1,0.0,6.028750332142398,183.68,32.5,10.28,1.96,13.78,28.88,3.62,5.040440602574062,2.84,2.66,0.042,82,0.46907926166426156,0.07738,0.7488800000000001,0.17372000000000004,0.277456,1.04,2.6,28.86,False,False,True
3292,0.0,0.0,5.714573948057284,154.62,26.86,7.24,1.3,11.28,24.7,2.16,4.769693998964758,2.46,2.48,0.032799999999999996,71,0.5468222883597884,0.12364000000000003,0.7820400000000002,0.09434000000000001,-0.04120000000000001,1.28,1.46,24.12,False,False,True
3293,0.04,0.0,5.592855489023247,174.7,32.28,8.32,2.86,13.6,28.08,4.2,4.587763065488907,3.12,2.32,0.0364,69,0.49291208652458657,0.06226,0.77736,0.16038,0.32535,0.84,2.14,29.3,False,False,True
3294,0.0,0.0,5.445723732863865,183.0,33.6,9.36,1.58,14.62,29.84,3.76,4.468910715586896,2.9,3.08,0.0416,83,0.45426660052910056,0.05838,0.80186,0.13974000000000003,0.290294,0.88,1.92,30.8,False,False,True
3295,0.08,0.0,6.094291704322085,125.7,22.62,6.22,1.78,9.42,20.6,2.02,5.15773828005119,1.72,1.72,0.0296,47,0.475035119047619,0.09707999999999999,0.7980200000000001,0.10484000000000003,0.11319200000000004,0.64,1.22,20.76,False,False,True
3296,0.0,0.0,5.076918453943322,156.12,30.78,6.92,0.58,14.44,27.14,3.64,4.107371155843246,3.14,3.04,0.0364,52,0.4867338289356147,0.09776,0.7334200000000002,0.16875999999999997,0.2313360000000001,1.36,2.16,27.26,True,False,False
3297,0.04,0.0,5.743178044639026,104.76,19.54,4.78,1.54,7.64,17.42,2.12,4.857703861278696,1.36,2.0,0.027200000000000002,55,0.4488585317460318,0.07801999999999999,0.7682599999999996,0.15368,0.231292,0.56,1.4,17.58,False,False,True
3298,0.06,0.0,7.005757035909393,160.42,29.6,8.66,1.84,12.02,26.5,3.1,6.065432661410268,2.6,2.82,0.034,53,0.5207663986806844,0.08070000000000001,0.7539799999999999,0.16528,0.29453399999999996,1.14,2.08,26.38,False,True,False
3299,0.06,0.0,6.585772872593344,121.22,21.7,5.64,1.04,9.6,19.2,2.5,5.7307803152825905,1.78,2.16,0.022400000000000003,58,0.4606866522366522,0.12254,0.73154,0.14596,0.112288,0.72,1.66,19.32,True,False,False
3300,0.04,0.0,5.8405147032066145,172.82,30.96,8.1,1.48,13.7,27.5,3.46,4.871041159804594,2.74,2.96,0.0404,69,0.5359189704343273,0.09804,0.81548,0.08654,-0.031352000000000005,1.34,1.28,28.34,True,False,False
3301,0.06,0.0,7.40912900890537,140.0,24.48,8.1,1.38,9.82,22.56,1.92,6.413484915343942,2.26,1.82,0.024399999999999998,63,0.4467187590187591,0.07080000000000002,0.7436800000000001,0.18551999999999996,0.3155920000000001,0.9,1.86,21.72,True,False,False
3302,0.0,0.0,5.578993796182406,150.08,27.7,7.0,1.76,12.04,24.96,2.74,4.623381162423009,1.98,3.14,0.0364,72,0.4723498015873016,0.08612,0.7387200000000002,0.17517999999999997,0.23545000000000008,0.88,1.82,25.0,False,False,True
3303,0.02,0.0,5.592129386254803,175.12,32.42,8.3,2.26,12.96,28.44,3.98,4.604845614854135,3.1,2.32,0.0412,89,0.5042780423280424,0.06142000000000001,0.8045200000000002,0.13408000000000003,0.3254760000000001,1.04,1.78,29.6,False,True,False
3304,0.16,0.0,9.34433017367605,144.44,24.68,6.62,0.78,10.94,22.4,2.28,8.448306842525286,2.08,1.98,0.032400000000000005,62,0.38287474747474753,0.08206,0.81888,0.09912000000000001,-0.058732,0.96,1.06,22.66,False,True,False
3305,0.02127659574468085,0.0,5.692115454086264,166.2127659574468,30.0,7.25531914893617,2.127659574468085,12.425531914893616,26.48936170212766,3.5106382978723403,4.715485842294561,3.0425531914893615,2.4468085106382977,0.04119511090991399,90,0.5147363653176723,0.07463829787234043,0.7442127659574468,0.18108510638297878,0.33522978723404256,1.0425531914893618,2.25531914893617,26.70212765957447,False,False,True
3306,0.0,0.0,5.2305528268798875,72.4,14.26,0.9,0.18,6.76,12.88,1.38,4.387112754472464,1.24,1.22,0.0148,39,0.535819336219336,0.07134,0.7083000000000002,0.2202800000000001,0.23008199999999998,0.56,1.36,12.34,False,False,True
3307,0.08,0.0,6.639464275336348,173.4,30.28,8.54,1.34,14.2,27.26,3.02,5.636579575617889,1.9,2.8,0.038,63,0.4227109788359788,0.057839999999999996,0.8582,0.084,0.087118,0.76,1.3,28.22,False,False,True
3308,0.08,0.0,7.06756990005579,164.34,30.16,9.36,1.88,12.16,26.62,3.54,6.091745320478964,3.34,2.1,0.0316,74,0.4639565371401085,0.04156000000000001,0.75576,0.2027,0.48865400000000003,0.62,2.7,26.84,False,False,True
3309,0.0,0.0,5.439989564380649,154.14,28.42,6.46,2.22,10.9,25.12,3.3,4.477300618888818,2.9,2.14,0.022799999999999997,60,0.5587476262626263,0.10692,0.7345799999999998,0.1585,0.10299200000000001,1.1,1.8,25.52,False,False,True
